1.430511474609375000e+00
3.576278686523437500e+00
2.384185791015625000e+00
1.668930053710937500e+00
2.145767211914062500e+00
1.430511474609375000e+00
1.668930053710937500e+00
1.430511474609375000e+00
1.668930053710937500e+00
2.384185791015625000e+00
1.668930053710937500e+00
4.768371582031250000e-01
2.861022949218750000e+00
1.430511474609375000e+00
1.430511474609375000e+00
1.668930053710937500e+00
1.430511474609375000e+00
1.430511474609375000e+00
1.430511474609375000e+00
4.053115844726562500e+00
4.053115844726562500e+00
3.337860107421875000e+00
4.768371582031250000e-01
4.529953002929687500e+00
4.768371582031250000e-01
4.529953002929687500e+00
2.861022949218750000e+00
9.536743164062500000e-01
1.668930053710937500e+00
5.960464477539062500e+00
1.192092895507812500e+00
1.907348632812500000e+00
1.907348632812500000e+00
1.907348632812500000e+00
1.430511474609375000e+00
5.722045898437500000e+00
7.152557373046875000e-01
1.907348632812500000e+00
1.430511474609375000e+00
1.668930053710937500e+00
1.668930053710937500e+00
5.722045898437500000e+00
9.536743164062500000e-01
1.907348632812500000e+00
4.529953002929687500e+00
1.907348632812500000e+00
1.430511474609375000e+00
3.099441528320312500e+00
9.536743164062500000e-01
1.668930053710937500e+00
5.960464477539062500e+00
9.536743164062500000e-01
7.152557373046875000e-01
6.198883056640625000e+00
5.483627319335937500e+00
7.152557373046875000e-01
1.668930053710937500e+00
1.430511474609375000e+00
2.145767211914062500e+00
1.430511474609375000e+00
9.536743164062500000e-01
1.668930053710937500e+00
5.960464477539062500e+00
2.861022949218750000e+00
2.145767211914062500e+00
9.536743164062500000e-01
1.430511474609375000e+00
2.861022949218750000e+00
9.536743164062500000e-01
9.536743164062500000e-01
1.668930053710937500e+00
1.907348632812500000e+00
1.907348632812500000e+00
1.668930053710937500e+00
1.192092895507812500e+00
4.768371582031250000e-01
1.430511474609375000e+00
2.861022949218750000e+00
9.536743164062500000e-01
1.907348632812500000e+00
2.861022949218750000e+00
1.192092895507812500e+00
4.768371582031250000e-01
2.861022949218750000e+00
1.430511474609375000e+00
6.198883056640625000e+00
5.960464477539062500e+00
9.536743164062500000e-01
1.668930053710937500e+00
5.722045898437500000e+00
3.337860107421875000e+00
1.430511474609375000e+00
1.668930053710937500e+00
1.907348632812500000e+00
1.430511474609375000e+00
6.437301635742187500e+00
1.192092895507812500e+00
1.907348632812500000e+00
5.722045898437500000e+00
5.722045898437500000e+00
